A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF
-0.0011833,0.00066609,0.00022375,-0.0002707,-0.000949,0.000584,0.00046991,0.00062174,0.00027398,0.00023856,-0.00043778,-0.00063598,-0.00050569,-0.00035983,-0.00014582,4.98E-09,6.38E-09,8.88E-09,2.10E-09,3.19E-09,2.56E-09,9.15E-09,9.98E-09,3.87E-09,3.10E-09,9.85E-09,1.90E-09,6.74E-09,7.25E-09,5.90E-09,-0.00082663,1
0.0010315,0.0012722,0.00045216,0.00017041,0.0011228,-0.0011004,-0.00048417,9.64E-05,0.00019353,-0.00042714,-0.0002983,0.00079017,-0.00064562,-0.00045124,-0.0003679,8.02E-10,8.18E-09,7.36E-09,3.62E-09,1.34E-09,4.54E-10,7.29E-09,3.06E-09,3.93E-09,2.47E-09,2.24E-09,7.30E-09,2.58E-09,4.39E-10,3.34E-09,-0.00043532,0
-0.0016041,0.00015562,0.0005274,-0.00037304,-0.00022524,-0.00011555,0.00082926,-8.24E-05,0.00010112,-0.00081331,0.00010691,-0.00031105,-0.00020644,0.00042507,-0.00060702,5.49E-09,4.14E-09,2.55E-09,4.86E-09,1.58E-09,6.00E-09,9.94E-09,8.98E-09,2.86E-09,3.15E-09,5.15E-09,2.49E-10,2.75E-09,5.05E-09,6.84E-09,-8.01E-05,1
-0.00025921,-0.00046329,0.00061782,0.00051336,-0.0014505,0.00018978,-0.00014347,0.00029514,-0.0011448,0.00031173,0.00075976,0.00010931,-0.00075838,-0.00023767,-0.00067579,2.18E-09,4.42E-09,5.95E-09,4.94E-09,8.83E-09,1.08E-09,1.71E-09,1.18E-09,3.42E-09,2.08E-09,3.87E-10,5.75E-09,6.85E-09,8.90E-09,9.13E-09,-0.0002302,1
0.00020227,-0.0011862,-0.00073629,-0.00039925,0.00085825,0.00094864,-0.00051373,0.00037044,0.00084383,-0.0012043,0.00044775,-0.00020363,-0.00063767,3.87E-05,0.00010316,5.57E-09,4.07E-09,5.52E-09,9.05E-09,3.91E-09,6.61E-09,9.56E-09,3.29E-09,6.45E-09,7.55E-09,7.63E-09,6.75E-09,8.74E-09,8.65E-09,2.57E-09,-0.00022421,1
-1.73E-05,0.0010206,-0.0010594,0.00036207,-0.00033789,-0.00051915,-0.00027571,0.00053838,-0.00068156,0.00029778,0.000217,-0.00018841,-0.00019753,-0.00017388,0.00027967,3.92E-09,7.52E-09,4.37E-09,9.52E-09,9.03E-09,8.83E-09,9.86E-09,4.32E-10,7.23E-09,6.31E-09,8.15E-09,6.40E-09,2.65E-09,8.35E-09,8.61E-09,0.00016102,0
0.00016117,-0.00042908,-0.00068459,-0.00010683,0.00079889,0.00056549,0.00036007,-0.0014502,-0.001411,-0.00049719,0.00048489,-0.00023467,-0.00027083,-0.00042109,-0.0011553,8.42E-09,9.51E-10,2.38E-09,7.26E-09,1.70E-09,2.55E-09,1.47E-10,3.00E-09,4.63E-09,4.52E-09,8.64E-09,4.13E-10,9.66E-09,7.32E-09,4.00E-09,0.00023972,0
-0.00027616,-0.00070199,-0.00031735,-0.00090308,-0.0006277,7.54E-05,0.00078722,0.00051676,0.00063926,-0.0004983,-0.00013354,0.00034009,-9.66E-05,-0.00045459,0.00045718,9.59E-10,4.87E-09,2.20E-09,7.44E-09,8.08E-12,4.69E-09,1.63E-11,4.99E-09,2.56E-09,2.49E-10,6.61E-09,1.93E-09,6.93E-09,6.30E-09,2.93E-09,-0.00040656,1
-0.00027931,0.00015303,0.00016365,-0.0011842,0.00029828,0.00045837,0.00017747,0.00053774,-0.00072828,-0.00021576,0.00041605,0.00047956,-7.37E-05,0.00073059,-0.00013217,5.33E-10,1.34E-09,1.27E-09,7.60E-09,7.52E-09,3.99E-09,2.69E-09,3.29E-09,4.95E-09,6.13E-09,6.42E-10,4.22E-09,6.58E-09,7.78E-09,3.12E-09,0.00037701,0
5.64E-05,-0.00056577,0.00067644,-8.21E-05,0.00047247,0.00024804,-0.00072736,0.00034031,-0.00017078,0.00047212,0.00058099,0.0014208,-0.00015154,0.00016271,0.00038289,2.72E-09,2.69E-09,8.44E-09,9.63E-09,5.48E-09,3.27E-09,6.38E-09,6.17E-09,2.10E-09,9.37E-09,6.61E-09,6.95E-09,1.63E-09,4.08E-09,1.60E-09,0.00035794,0
-0.00078173,0.00053391,0.0007463,-4.11E-05,0.00037562,-0.00030184,1.83E-05,-0.0014075,-0.00038542,0.00078758,-0.00036864,0.00085613,-0.00078916,0.00031489,0.0003111,1.69E-09,5.52E-09,9.27E-09,5.87E-09,5.85E-09,3.81E-09,2.22E-09,2.45E-09,2.60E-09,1.04E-09,1.35E-09,4.64E-09,1.58E-09,6.67E-09,4.78E-09,-0.00084711,0
0.00052722,-0.00021146,-4.59E-05,-0.00046099,-0.0010514,-0.0008315,-0.00051374,0.00046811,9.37E-05,-0.00028332,-0.00049036,4.14E-05,-0.00039622,-0.00058628,0.0008733,4.85E-09,3.57E-09,1.31E-09,2.21E-09,2.35E-09,2.43E-09,1.06E-09,9.93E-09,8.94E-11,6.74E-09,8.75E-09,3.84E-09,5.23E-09,3.28E-09,1.61E-09,-0.00094855,1
-0.00050322,-0.00010583,-0.0001974,0.00011558,-0.00010407,0.00020173,-0.00016708,-0.00043619,-0.00050239,-0.00014394,0.0011304,-0.00053491,-0.00063174,-0.00058523,-0.00039376,7.99E-09,6.96E-09,2.86E-09,4.87E-09,1.27E-09,2.48E-09,3.34E-10,7.80E-09,2.56E-09,4.42E-09,2.08E-09,4.65E-09,5.46E-09,4.55E-09,2.03E-09,0.00045036,0
-0.0010993,-0.0002525,-0.00068442,-0.00011693,5.02E-05,-0.00018262,-0.00048186,-5.79E-05,0.00078084,5.36E-05,0.0002268,-0.00011814,0.00022674,-0.00018815,0.00068056,8.04E-09,6.91E-09,8.64E-09,4.46E-09,7.33E-09,9.32E-09,3.08E-09,3.63E-09,9.17E-09,5.38E-09,7.57E-09,5.42E-09,4.04E-09,2.73E-09,7.74E-09,0.00035559,0
-0.00033376,0.00091812,-0.00048006,0.00043371,0.00031275,0.00086361,2.00E-05,0.0012294,-0.00035465,0.00025373,0.00022981,-0.0013003,1.28E-05,-0.0007113,-0.00052952,4.73E-09,8.76E-09,7.97E-09,5.61E-09,2.68E-09,7.49E-09,4.02E-09,3.92E-09,8.30E-09,7.58E-09,9.93E-09,8.25E-10,1.17E-09,2.75E-09,8.10E-10,0.00041785,0
-0.0011329,-0.00088993,0.0003875,-0.00017946,0.00040109,-0.0007393,6.93E-05,3.50E-05,-0.00014631,-0.001171,0.00099732,-0.00095094,-0.00050573,-0.00047429,0.00081582,6.41E-09,3.04E-10,7.17E-09,1.77E-10,1.41E-09,9.74E-09,7.52E-09,7.54E-09,2.17E-09,5.47E-09,7.25E-09,3.63E-10,8.16E-10,1.66E-09,3.83E-09,0.00036818,0
-0.00035521,-0.00040612,0.00034319,-0.00032748,-7.48E-05,0.00069402,-0.00084651,0.00031455,0.00087328,0.00045185,0.00064256,0.00033494,-0.0007309,-0.00084229,0.00055723,7.94E-09,8.29E-09,3.33E-09,6.77E-09,5.42E-09,9.63E-09,3.56E-10,1.92E-09,3.70E-09,1.35E-09,1.42E-09,1.07E-09,3.05E-09,6.58E-09,7.36E-09,-0.00011758,1
-0.0014492,0.00054148,-7.64E-05,0.00032157,-0.00081115,0.0010003,0.00075717,-0.00070914,-0.0010988,-0.00078319,8.76E-05,0.00062316,6.12E-05,0.001548,-8.90E-05,6.22E-09,4.40E-09,7.79E-09,1.75E-09,7.02E-09,5.82E-09,2.46E-09,5.29E-09,2.45E-09,1.23E-09,4.06E-09,9.78E-09,8.38E-09,3.25E-09,9.72E-09,0.00011475,1
0.00086787,-0.00019458,0.00068908,0.0003512,0.00030358,-0.00026024,5.11E-05,-0.00019334,0.00061379,0.00081053,-0.00020214,-0.0012599,-0.00070441,-6.89E-05,0.00048436,2.59E-09,1.71E-09,9.70E-09,8.13E-09,7.42E-09,3.37E-09,6.25E-09,3.31E-09,8.19E-09,9.15E-09,6.19E-09,3.63E-09,3.39E-09,8.62E-09,6.01E-10,-0.00076362,0
-0.0010628,0.00053121,-0.00079217,0.00073855,-0.0011635,0.00058589,-0.0013812,0.00063231,0.00028811,-0.00067197,0.00091929,-0.00020809,0.00018847,-0.0010376,-0.00020147,4.13E-09,3.80E-09,1.62E-09,5.98E-09,5.03E-10,1.09E-09,6.81E-09,9.72E-09,5.99E-09,7.04E-09,7.13E-09,8.72E-09,5.30E-09,4.98E-09,6.49E-09,0.00091637,0
-6.93E-05,0.0006822,-0.00038743,-0.0016035,-0.00014959,-0.00011919,0.00065312,-0.0003748,0.00062857,0.00085692,-0.00033161,-0.00084638,0.00089921,0.00023797,0.00012299,9.34E-09,4.62E-10,7.69E-09,8.97E-09,8.60E-09,7.07E-09,1.84E-09,1.01E-09,6.45E-10,6.94E-09,5.09E-09,4.85E-09,3.48E-09,4.75E-09,6.60E-09,0.00055437,0
0.00079484,0.00016718,0.0011797,0.00029439,0.00061591,-0.00052075,-8.44E-06,0.00012898,-0.0010043,0.00021362,0.00040608,-0.0013583,-0.0016365,7.38E-05,0.00033691,7.45E-09,1.09E-09,4.25E-09,5.30E-09,8.28E-09,2.65E-09,3.66E-09,1.99E-09,3.39E-09,7.83E-09,5.89E-09,7.67E-09,5.13E-09,2.25E-09,3.32E-09,-0.00089465,1
0.00073565,-0.0010914,-0.00098605,-0.00069288,-0.0010387,0.0010079,-0.00024514,-0.0012124,0.00066033,-3.87E-05,-0.00067891,0.0010404,-0.0011513,0.00045349,-0.00093479,1.32E-09,6.99E-09,1.79E-09,1.10E-09,1.18E-09,2.18E-09,1.02E-09,9.35E-09,2.25E-09,3.86E-09,9.04E-09,7.07E-09,2.86E-09,3.90E-10,7.88E-09,-0.0019001,0
-0.00093951,0.00056806,-0.00023945,9.31E-05,0.00023,0.0001314,-5.68E-05,-0.00022891,-0.00068365,0.00086678,-0.00087174,-0.00064033,-0.0011639,-0.00076135,-0.00042211,8.36E-09,5.11E-09,6.29E-09,2.65E-09,5.17E-09,9.53E-09,5.45E-10,8.08E-09,2.44E-10,4.32E-09,2.45E-09,9.72E-11,8.40E-09,2.76E-09,5.80E-09,-0.0016245,1
-0.00037088,-0.00018981,-0.00071478,-3.78E-05,0.00041184,-7.16E-05,0.00083234,-0.00048312,-0.00043556,-0.00029226,0.00035875,0.0010727,-5.03E-05,6.32E-05,-0.0003341,3.67E-09,7.04E-09,8.55E-09,4.64E-09,2.47E-09,5.19E-09,1.86E-09,5.04E-09,8.13E-09,6.48E-09,4.48E-09,9.16E-09,4.92E-09,8.59E-09,7.75E-09,0.00030116,0
-0.0012787,0.00019928,-0.00026727,0.00019923,-0.00063128,0.00012623,0.0007063,0.00074358,0.00051791,0.00047657,-0.0005295,-0.00043369,-0.0011573,0.00019964,-0.00083489,4.33E-09,7.73E-09,1.92E-09,8.33E-09,3.93E-09,6.36E-09,9.85E-09,9.96E-09,3.70E-09,5.73E-09,1.10E-09,8.32E-09,5.33E-09,8.95E-09,4.59E-10,-0.0014925,1
-0.00023181,0.00012331,-0.00039142,-0.00028694,0.00034375,0.00047633,0.0002742,-0.00021448,0.0005943,-0.00040601,-0.000103,-0.0017405,-5.17E-06,-0.0010338,0.00030391,5.87E-09,6.09E-09,5.18E-09,2.09E-09,3.33E-09,7.68E-10,5.60E-09,6.31E-09,7.83E-13,2.94E-09,9.34E-09,6.44E-09,4.84E-09,3.47E-09,2.23E-09,-2.89E-05,1
-0.00041092,-0.00064912,0.00034472,-0.00035425,0.00093024,0.00039576,0.0014226,-0.00034386,0.00036821,-0.001115,0.00042029,-0.00027068,0.00023397,-2.53E-05,9.17E-05,5.00E-09,2.47E-10,9.09E-09,4.80E-09,2.02E-09,7.31E-09,5.75E-09,3.96E-09,6.21E-09,2.45E-09,7.29E-09,2.41E-09,3.83E-09,4.35E-09,9.67E-09,0.00058395,1
-0.00069242,0.00066612,0.00023589,0.00092213,-0.00030912,0.0011596,-0.00060096,-0.00094081,-0.002319,-0.00082691,0.00050345,0.00029473,-0.0009628,-0.0017031,0.00052259,3.65E-09,5.76E-09,6.19E-09,4.57E-09,3.29E-09,7.89E-09,2.38E-09,2.97E-09,2.09E-09,8.14E-09,3.78E-09,2.43E-09,9.26E-11,3.81E-09,3.00E-09,-0.0002814,0
-0.00059398,-4.69E-05,-0.00021332,-0.00020851,0.00048162,-0.00058058,-0.0011558,-0.00032153,-0.0012935,0.00080405,3.42E-05,0.00037086,-0.00090847,-0.00052705,-1.73E-05,8.72E-09,1.56E-09,3.03E-09,9.55E-10,4.39E-09,1.32E-09,9.78E-11,4.74E-09,6.86E-09,3.89E-09,3.26E-09,4.29E-09,2.53E-09,8.72E-09,8.35E-09,-0.00067326,0
0.00014103,-0.00040653,0.0012483,-0.00017248,8.88E-06,0.0012454,-0.00026618,0.00030125,0.0017914,0.0010868,8.70E-05,-0.00017379,-5.95E-05,0.0001551,1.37E-05,3.32E-10,2.65E-09,8.40E-09,3.31E-09,6.74E-09,6.70E-09,9.65E-09,2.85E-10,6.28E-09,2.29E-09,8.38E-09,2.35E-09,7.05E-09,7.97E-09,9.06E-10,-4.14E-05,0
7.06E-05,0.00044596,5.83E-05,-0.00052559,-0.001134,-0.0014185,0.00030246,0.00071887,0.00058896,0.00010754,-0.00015275,0.00030584,-0.0007873,0.00086906,0.0011138,4.29E-09,8.05E-09,2.63E-09,3.25E-09,9.29E-09,4.54E-09,4.61E-09,9.64E-09,7.57E-09,5.77E-09,4.67E-09,8.86E-09,2.33E-09,2.77E-09,5.60E-09,-0.00087026,0
-0.0014478,0.00056014,-0.00015802,0.0003084,-0.00031894,0.00082735,0.00077844,0.00038771,-0.00061959,-0.00034773,-0.0010238,-0.0001767,-0.00011094,0.00065482,0.0013753,2.36E-09,6.21E-09,1.54E-10,8.05E-09,7.67E-09,5.54E-09,5.92E-09,4.56E-09,9.99E-09,9.04E-09,5.04E-09,6.81E-09,5.04E-09,2.76E-09,4.12E-09,-0.00095433,0
-0.00042631,-0.00062385,0.00036211,-0.00054094,-7.20E-05,-0.00059062,-0.00095382,0.00056917,-0.00030107,0.00068821,9.97E-05,0.00027416,-0.0005042,-0.00096358,0.00010512,7.41E-09,6.79E-09,6.27E-10,8.86E-09,8.97E-09,9.27E-09,8.72E-09,3.64E-09,2.04E-09,8.42E-09,1.59E-09,7.70E-09,2.11E-09,3.39E-09,7.70E-09,-0.00045095,0
-0.00050089,-0.00025174,-0.0010516,-0.00017313,0.00034501,-0.00095419,8.05E-05,0.00051785,0.0011297,-0.00023629,-4.30E-05,0.0013998,-0.00038122,0.00022121,0.0015858,8.17E-09,3.15E-09,2.81E-09,7.32E-09,3.42E-09,3.68E-09,8.12E-09,2.54E-09,5.25E-09,8.68E-10,7.06E-09,5.43E-09,3.08E-09,2.32E-09,8.38E-09,-0.00035503,0
0.00076823,0.00029896,-0.00032826,-0.00045942,-0.00018188,-0.00057866,0.00051814,0.0012175,-0.00011928,0.0012277,1.86E-05,0.00092164,0.0013184,-0.00031543,-0.00013961,6.86E-09,5.96E-09,4.49E-09,7.45E-09,2.07E-09,7.58E-09,5.12E-09,3.40E-09,4.97E-09,9.36E-09,5.90E-09,7.56E-09,8.31E-09,7.20E-09,1.16E-09,0.0011476,1
0.00069163,6.57E-05,0.0009434,0.00063798,-1.09E-05,-0.00036894,0.00067634,0.0011022,-0.00032147,-0.00020184,0.00013132,3.77E-05,0.00088696,-0.00089959,0.00072437,4.62E-09,8.55E-09,1.99E-09,1.42E-09,8.65E-09,9.36E-09,3.06E-09,5.08E-09,2.60E-09,2.25E-09,9.96E-09,9.06E-09,6.10E-09,6.80E-09,6.40E-09,0.00086982,0
0.00083628,0.0010003,0.00053977,-0.00017196,-0.00096447,0.00095799,0.00044541,-4.61E-05,0.00086794,0.0010142,0.001093,0.00044471,0.00047801,-0.00025545,0.00049569,9.02E-09,5.81E-09,2.89E-09,9.01E-10,9.51E-09,9.52E-10,1.36E-10,2.53E-09,4.16E-09,3.64E-09,1.69E-09,6.75E-09,5.31E-09,8.81E-09,8.47E-09,0.0014223,0
0.00082408,0.0012035,-0.00085945,0.00082523,0.00022936,-0.00053642,0.00050651,4.85E-07,0.00034807,-0.00031634,-0.00078191,-0.00041001,0.00066539,0.0002094,0.001189,7.62E-09,7.66E-10,8.18E-09,2.38E-09,1.63E-09,4.69E-09,7.00E-09,9.34E-09,5.59E-09,7.48E-09,2.94E-09,8.08E-09,3.24E-09,1.58E-09,1.86E-10,9.72E-05,1
-0.00096622,0.00050155,0.00056064,0.00065285,0.00026967,-0.00013511,0.00024501,0.0013942,0.0015222,-0.00038677,0.00079961,-0.00063973,0.00069548,-0.0012786,0.00032724,4.83E-09,3.88E-09,6.65E-09,1.16E-09,5.51E-10,8.27E-09,7.53E-10,4.01E-09,8.87E-09,1.78E-09,6.88E-09,9.14E-09,4.53E-09,8.49E-09,3.45E-09,0.001421,1
0.00020344,-0.0015771,0.00027018,6.97E-05,0.0002551,-2.10E-05,-0.00044209,0.00053024,0.00066654,-0.0011176,0.00015981,-0.00020114,0.00097699,0.0002279,2.47E-05,7.94E-10,2.31E-09,8.81E-09,1.91E-09,7.63E-09,6.29E-09,2.20E-09,1.69E-09,6.29E-09,2.93E-10,7.98E-09,6.41E-09,8.94E-10,2.66E-11,6.19E-09,0.00072096,0
-0.0001667,-0.00022814,-0.000696,0.00082277,0.00039011,0.001188,0.00016036,-8.03E-06,-3.10E-05,-0.001537,-0.0013153,-0.00017384,-0.00091084,0.00059099,-0.00018612,1.45E-09,8.16E-09,8.68E-09,5.26E-09,8.90E-09,2.07E-09,4.12E-09,6.80E-09,2.79E-10,3.92E-09,2.86E-09,6.17E-09,8.04E-09,1.49E-10,5.06E-09,-0.0019265,1
4.08E-05,0.0011888,-0.00021949,-0.00014655,0.0010153,0.00045281,0.0006351,-0.0018941,0.00024046,-0.00017708,0.00058837,-0.00086838,-0.00035405,0.00053057,-0.00070399,6.77E-09,3.36E-09,4.67E-09,8.53E-09,5.10E-09,7.64E-09,2.21E-09,6.23E-09,7.49E-09,3.58E-09,6.63E-09,4.07E-09,7.18E-09,6.70E-09,8.19E-09,0.00057309,1
0.00022495,0.0014234,0.0013822,-0.00088176,-2.04E-05,0.0012495,0.00042545,-0.00043763,-8.95E-05,-5.42E-05,0.00047009,0.0013327,0.00014434,-0.00046083,0.0013627,8.94E-09,3.40E-09,9.36E-09,3.57E-09,6.21E-09,9.07E-09,3.44E-09,1.06E-09,7.41E-09,3.71E-09,3.33E-09,8.73E-09,3.24E-09,2.26E-09,5.07E-12,0.0007861,0
-0.00010687,1.29E-05,0.00085813,0.00067372,-0.0002061,-0.00063892,-0.0018306,-0.00012658,-0.0006086,0.0010754,6.39E-05,-8.49E-06,0.00050587,-0.00054999,0.00041007,7.55E-11,6.16E-09,6.52E-09,9.17E-09,4.03E-09,8.14E-09,7.77E-09,2.67E-09,6.15E-09,8.93E-09,1.07E-10,4.41E-09,5.80E-09,5.65E-10,6.66E-09,0.00045517,0
0.00095175,-0.00061514,-0.00020223,0.00016685,-0.00022742,-0.00021696,0.0004702,-0.0002385,0.00071672,-6.25E-05,1.83E-05,-0.0002053,0.00012173,0.00062779,2.47E-05,8.81E-09,5.62E-10,9.39E-09,4.09E-09,9.99E-09,2.30E-09,7.44E-09,3.31E-09,7.43E-09,9.36E-09,4.84E-09,1.90E-09,7.34E-09,5.45E-09,2.33E-09,-1.92E-05,0
0.00076246,3.40E-05,0.00062222,0.0015605,0.00054838,-0.00027587,-0.00093306,-1.69E-06,2.40E-05,0.00061941,-0.00052874,0.00017412,0.00031681,-4.11E-06,0.00086645,9.87E-09,4.91E-09,4.79E-09,8.75E-09,5.43E-09,1.92E-09,8.24E-09,9.80E-09,1.25E-10,9.03E-09,2.79E-09,6.52E-09,2.53E-09,4.89E-09,6.80E-09,-0.00012831,1
0.00072479,-0.0008273,-0.00043228,-0.00032607,0.0010011,0.00088634,0.00078985,-0.0002557,-0.0010445,0.0011235,0.00089565,-0.00037998,-0.0013155,-0.00032632,0.00050463,4.76E-09,8.50E-09,3.70E-09,9.18E-09,1.37E-09,8.71E-09,3.38E-09,6.71E-09,1.60E-09,7.11E-10,2.22E-10,6.63E-09,3.56E-09,9.31E-09,4.65E-10,-0.00030904,0
0.00044777,-0.00035381,-0.0015397,-6.86E-05,-1.87E-05,0.001212,0.001806,-8.44E-05,-0.00034974,0.0010774,-5.88E-05,-0.0014797,-0.0004272,-0.00019969,0.0013675,5.08E-09,5.51E-09,3.14E-10,5.03E-09,7.74E-09,9.75E-09,8.00E-09,3.03E-09,4.31E-10,6.52E-09,9.94E-09,6.49E-09,9.80E-09,1.42E-09,5.77E-09,-0.00047416,0
0.00011042,-0.00029249,5.80E-05,-0.00022749,-0.0010605,-0.0002626,0.00074507,0.00085941,0.00055405,4.31E-05,0.000774,-0.00036889,0.00096926,-0.00065353,-0.0002406,5.19E-09,7.34E-09,7.89E-09,7.02E-09,8.53E-09,1.74E-09,3.02E-09,6.68E-09,2.16E-10,6.88E-09,8.21E-09,8.27E-10,8.29E-09,6.97E-09,8.90E-09,0.0013107,0
0.00037992,-0.0012108,0.00077149,-5.29E-05,0.00031419,0.00014082,1.68E-05,0.0011918,0.00052552,-0.00067757,-0.00013018,-4.74E-05,-0.00033065,0.0012465,-0.00013908,7.90E-09,7.22E-09,7.03E-10,9.80E-09,2.08E-09,5.72E-09,2.88E-09,5.37E-09,3.56E-09,9.49E-09,9.44E-09,9.76E-09,8.23E-09,9.65E-09,3.55E-09,-0.00056143,0
0.00082365,-0.00038488,0.00018847,0.00021973,9.07E-06,0.0001841,0.00019431,-6.02E-05,-0.00035241,-0.00047905,0.00088332,-0.00067354,-0.00025918,-6.76E-05,0.00026994,7.75E-09,4.68E-09,2.54E-09,9.93E-09,8.64E-09,2.55E-09,2.79E-09,6.55E-09,4.79E-09,1.83E-09,7.66E-09,8.15E-10,6.54E-09,7.34E-09,9.28E-10,0.00050761,0
0.00050677,0.00011832,-0.0011309,0.00080551,-0.00099617,0.00059344,-0.001064,0.00021311,-0.00051395,0.00050498,0.00011273,-0.00060311,0.00086062,2.19E-05,-0.00097262,8.11E-10,1.82E-09,3.58E-09,7.33E-09,4.61E-09,9.40E-09,2.96E-09,1.34E-10,5.96E-09,7.71E-09,3.28E-09,3.95E-09,5.21E-09,9.59E-09,9.34E-09,0.0007081,1
-0.0011157,-1.81E-05,-0.0017896,-0.0011479,0.0014098,0.0014785,0.00053126,-0.00061238,-0.00055366,-0.00028785,0.00060323,-0.00045194,0.0011251,7.01E-05,5.56E-05,7.19E-10,3.09E-10,2.68E-09,7.35E-09,7.60E-09,4.62E-09,9.25E-09,5.18E-09,5.66E-09,6.20E-09,7.72E-09,7.97E-09,4.39E-09,2.27E-09,4.30E-09,0.0016676,0
0.00026568,0.00026733,0.00013844,-0.00090379,-0.00055879,-0.00098898,-0.0011374,0.0011339,0.0016491,-0.0008788,-0.00069424,-0.0010553,-2.32E-05,0.00065288,-0.00038177,6.01E-09,2.19E-09,7.02E-09,5.10E-09,1.09E-09,5.02E-09,5.94E-09,3.88E-09,9.18E-10,8.43E-09,9.10E-09,5.91E-09,5.37E-09,7.97E-09,5.03E-10,-0.00066926,1
-0.00051282,0.00064525,-0.00096926,-0.00043161,0.00050911,0.00075925,0.00015744,0.00031111,7.39E-05,0.0015715,0.00020277,0.00071855,0.000514,-0.00036093,0.00065678,3.41E-09,8.57E-09,4.27E-09,9.15E-10,4.15E-09,7.53E-10,2.77E-09,8.13E-09,7.46E-09,4.11E-09,3.25E-10,4.79E-09,1.36E-09,5.45E-09,4.34E-09,0.00079205,1
-0.00020889,0.00070983,-0.00078628,0.00040975,-8.82E-05,0.0002859,-0.00042927,0.00069591,-9.21E-05,0.00031938,-0.00033512,-0.00038421,0.00053234,-0.00033244,-4.47E-05,9.66E-09,4.30E-09,9.98E-09,7.12E-11,3.73E-09,1.59E-12,4.43E-09,8.86E-09,2.08E-09,7.89E-09,7.06E-09,9.32E-09,5.52E-09,1.10E-09,4.33E-09,0.00025735,0
0.00060074,-0.00025514,-5.51E-05,0.000751,-5.10E-05,-0.00012866,0.00080365,0.0001058,0.00066717,0.0010144,0.00078113,0.00056751,-0.0006093,0.00028889,0.0010629,2.14E-09,3.81E-09,3.51E-09,8.78E-09,2.92E-09,2.12E-09,8.52E-09,1.51E-09,7.71E-09,3.52E-09,9.03E-09,8.35E-09,5.65E-11,5.24E-09,5.69E-09,0.00013779,0
-0.0014425,0.00041186,-0.00020801,0.00025223,0.00058977,-0.00098383,0.00040933,0.00029991,-0.00031154,-0.00028316,0.00054439,-0.00011222,0.00048714,-0.00044214,0.00044104,3.33E-09,2.59E-09,6.01E-09,2.28E-09,6.20E-09,1.27E-09,6.54E-09,7.88E-09,4.70E-09,1.38E-09,9.11E-09,9.87E-09,5.56E-09,8.10E-09,4.17E-09,0.0010459,1
0.00036713,0.00053628,-0.00088386,-0.00043137,-0.00022616,0.00088427,6.48E-05,0.00037185,0.00051906,-0.00079279,-0.00041723,0.00024768,0.0011478,0.00071433,-0.00016085,2.40E-09,3.99E-09,8.41E-09,1.98E-09,7.28E-09,9.23E-09,7.09E-09,7.28E-10,9.91E-09,1.64E-09,4.13E-09,8.20E-10,2.80E-09,9.46E-09,2.19E-09,0.00065034,0
0.00070208,-7.46E-05,-0.00034997,-0.0008418,0.0001769,-4.41E-06,5.54E-06,0.00044511,6.03E-05,0.00041946,-0.00054576,-0.0014492,-0.00065409,-0.00042233,0.00021776,9.33E-09,2.90E-09,4.49E-09,8.13E-09,1.65E-09,5.22E-09,1.78E-09,7.13E-09,3.03E-09,2.67E-09,2.13E-09,3.69E-10,7.32E-09,2.01E-09,9.75E-09,-0.001025,0
3.10E-05,0.0005722,0.00081838,0.00018697,-0.00035063,0.00019376,-0.00018573,-0.00182,-0.00051248,0.00018454,-0.00060082,-0.00039696,-0.00046974,0.00037868,-0.0009436,8.60E-09,5.37E-09,8.93E-09,5.39E-10,5.96E-09,6.76E-09,1.56E-09,6.94E-09,8.55E-09,7.58E-09,6.22E-10,8.67E-09,3.35E-09,3.35E-09,7.78E-10,-0.00087826,0
-0.0012164,0.00075616,-0.00035135,-7.47E-06,0.00012112,0.00025888,-0.00063471,-0.0013789,0.00064674,0.00051031,0.0011885,0.00033882,-0.00034435,0.00055364,9.29E-05,2.59E-09,3.18E-09,6.07E-09,4.58E-09,9.93E-09,4.93E-09,8.41E-09,6.87E-09,7.37E-09,1.61E-09,6.62E-10,5.61E-09,6.99E-09,2.82E-09,9.85E-09,0.00092292,1
0.00032291,-0.00024922,0.00025772,0.00043923,-5.01E-05,0.00037414,0.00026939,0.00075656,-0.0014724,0.00050736,-0.00092956,-0.0010335,-0.00016862,-0.00056326,-0.00038873,5.41E-09,5.62E-09,7.74E-09,5.21E-10,3.77E-09,9.83E-09,2.34E-09,8.24E-09,4.74E-09,6.23E-09,6.29E-09,3.55E-09,8.28E-09,9.49E-09,1.34E-09,-0.0010228,1
-0.00052452,4.36E-05,-0.00088948,-8.19E-05,0.00069448,-0.0010292,-0.00039842,0.00015942,0.0011726,-0.0013127,-0.00048241,-0.00048574,-0.00039725,0.0005506,0.00082148,2.11E-09,9.79E-09,1.14E-09,6.99E-09,9.05E-09,7.24E-09,1.86E-09,4.49E-09,4.63E-09,5.08E-09,7.76E-09,9.18E-10,7.25E-09,4.18E-09,3.50E-09,-0.00066323,0
